name,group,year,value,lastValue,flag,color
AIR ASIA,AIR ASIA,2016,2668553,1705808,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2017,4984419,2668553,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2018,6823534,4984419,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
VISTARA,VISTARA,1988,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1989,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1990,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1991,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1992,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1993,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1994,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1995,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1996,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1997,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1998,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,1999,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2000,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2001,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2002,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2003,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2004,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2005,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2006,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2007,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2008,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2009,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2010,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2011,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2012,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2013,0,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2014,100919,0,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2015,1066723,100919,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2016,2518298,1066723,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2017,4064022,2518298,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
VISTARA,VISTARA,2018,5261205,4064022,https://wearedesignteam.com/hd-wallpaper/images/vistara-airlines-png.png,#800080
